term_id	cluster	term_name	intersection
647	GO:0005886	4	plasma membrane	ABHD12,ABHD2,ABHD3,ABTB1,ACP1,ACTB,ACTG1,ACTN1,ADA,ADCY7,ADK,ADTRP,AIF1,AKAP7,AKR1A1,ANTXR2,ANXA1,ANXA2,ANXA5,AP1S2,AP2S1,APH1B,APLP2,APPL1,AQP3,ARF1,ARHGAP25,ARHGEF1,ARL6IP5,ARL8A,ARPC2,ARRB2,ARRDC2,ATAT1,ATP1A1,ATP1B3,ATP2B1,ATP6AP2,ATP6V0A2,ATP6V0D1,ATP6V1B2,ATP6V1C1,ATP6V1D,ATP6V1G1,ATP6V1H,B2M,B4GALT1,BBS7,BIN1,BIN2,BIRC2,BMPR2,BRI3,BSG,BST2,BTN3A1,C1QBP,C3AR1,CA2,CACNA1A,CALR,CAPN2,CASP1,CASP10,CASP3,CASP4,CASP8,CAT,CCDC124,CCR7,CCRL2,CD14,CD164,CD2,CD27,CD2AP,CD37,CD38,CD3E,CD4,CD40,CD44,CD47,CD48,CD52,CD53,CD55,CD63,CD68,CD69,CD74,CD79A,CD82,CD83,CD86,CD9,CDC42EP3,CDHR3,CERK,CFL1,CFLAR,CHMP3,CHMP5,CHRNB1,CIB1,CKAP4,CLDND1,CLEC2B,CLEC2D,CLIC1,CLIC4,CLPTM1,CLTB,CMTM6,CNP,COA6,COMT,CORO1A,CORO1B,COTL1,CRK,CRLF3,CRTAM,CSDE1,CST3,CTSB,CTSL,CUL1,CXCL10,CXCR3,CXCR4,CYBA,CYLD,CYSTM1,CYTH1,DAPP1,DCXR,DDX3X,DDX58,DFFA,DLGAP4,DNAJB4,DNAJC1,DOCK8,DTNBP1,DYNLL1,EBI3,EEF1A1,EEF2,EFR3A,EHD1,EHD4,EMP3,ENO1,ERAP2,ETS2,EWSR1,EXOC1,EXOC6,EZR,FABP5,FAS,FCER1G,FCGRT,FGD2,FKBP1A,FLNA,FLOT1,FMR1,FNBP1,FXYD7,FYN,GAPDH,GAPT,GBP1,GBP4,GCA,GLIPR1,GLUL,GMIP,GNAI3,GNB2,GNB4,GNG5,GNG5P2,GOLGA4,GPBP1,GPR137B,GPR171,GPR183,GRB2,GRK6,GRN,GSDMD,GZMB,HAX1,HCLS1,HCST,HELB,HINT1,HIST1H2BJ,HLA-A,HLA-B,HLA-C,HLA-DMA,HLA-DPA1,HLA-DPB1,HLA-DRA,HLA-DRB1,HLA-E,HLA-F,HM13,HMGB1,HNRNPF,HRAS,HSD17B10,HSP90AA1,HSP90AB1,HSPA1A,HSPA5,HSPA8,HSPB1,HSPD1,ICAM2,IFI6,IFIT5,IFITM1,IFITM2,IFITM3,IFNAR1,IFNGR1,IGSF6,IL10RA,IL15RA,IL16,IL1RN,IL21R,IL2RG,IL4I1,IL7R,ILK,IPCEF1,IQGAP2,ITGA4,ITGAE,ITGB1,ITGB2,ITGB7,ITM2A,ITM2B,ITM2C,JAK2,JTB,JUN,KCNA3,KCNAB2,KCNN4,KHDRBS1,KRT10,LAG3,LAMP1,LAMP2,LAMP3,LAMTOR1,LAPTM5,LCK,LCP2,LGALS3,LIMS1,LITAF,LNPEP,LPAR6,LRP10,LRRFIP1,LSP1,LSR,LY6E,LYN,MAEA,MAGT1,MAPK1,MAPRE1,MARCKS,MARCKSL1,MASTL,MCOLN1,MICB,MLKL,MR1,MRPL44,MS4A7,MSN,MTMR6,MYD88,MYO1F,MYO1G,NAPA,NCF1,NCK1,NCKAP1L,NCL,NDUFC2,NECAP2,NEXN,NFE2L2,NFKBIA,NINJ1,NISCH,NME1,NRAS,NUMB,OAS3,OSGEP,P2RX4,PAQR8,PARK7,PARP14,PDCD10,PDE4B,PDIA6,PHACTR2,PHB,PHB2,PHPT1,PI4K2B,PIK3IP1,PIM1,PKN2,PLAUR,PLEK,PLEK2,PLEKHO1,PLGRKT,PLIN2,PLP2,PLSCR1,PMEPA1,PNISR,PNPLA2,PPP1CA,PRF1,PRKD2,PSENEN,PSTPIP1,PTGER4,PTP4A1,PTP4A2,PTPRA,PTPRC,PTPRE,PXK,RAB10,RAB11A,RAB18,RAB31,RAB33A,RAB35,RAB4A,RAB5A,RAB7A,RAB8A,RAB8B,RAB9A,RABAC1,RABGGTA,RACGAP1,RALA,RALB,RAP1B,RASGEF1B,RASGRP3,RDX,RGS1,RGS10,RGS14,RGS2,RHBDF2,RHEB,RHOC,RHOF,RHOG,RIF1,RIPK1,RNF114,RPL36AL,RPS27A,RPS3,RPSA,RTN4,S100A10,S100A6,S100A8,S100A9,S1PR4,SAMHD1,SCARB2,SCIMP,SDCBP,SELL,SEPT6,SGK1,SH3KBP1,SIPA1L1,SIT1,SKAP2,SLAMF7,SLC11A2,SLC16A3,SLC17A5,SLC1A5,SLC25A11,SLC25A3,SLC25A5,SLC2A3,SLC31A1,SLC31A2,SLC38A5,SLC38A6,SLC3A2,SLC44A1,SLC44A2,SLC6A6,SMAP1,SNAP23,SNAP29,SNF8,SNX20,SOD1,SORL1,SPG20,SPN,SPPL2A,SRI,ST3GAL5,STAT2,STAT3,STK17A,STK17B,STOM,STX11,STX17,STX3,STX6,STX7,STXBP3,SYNE2,SYNJ2BP,TAB2,TAX1BP3,TBC1D10A,TBC1D10C,TGFBR2,TGM1,TGOLN2,TLR7,TMBIM1,TMBIM6,TMEM106A,TMEM123,TMEM147,TMEM219,TMEM30A,TMEM59,TMEM63A,TNFRSF14,TNFRSF1A,TNFRSF1B,TNFSF10,TNFSF13B,TNFSF8,TNK2,TOM1,TPRA1,TRADD,TRAF3,TRAT1,TRIP6,TRPC4AP,TRPV2,TYROBP,UAP1,UBAC1,UBB,UBC,UBE2B,UBE2D3,UBL3,UBQLN2,UTRN,VAMP2,VAMP5,VAMP8,VASP,VAV1,VDAC1,VIM,VNN2,WAS,WASF2,WASL,XRCC5,XRN1,YBX1
648	GO:0098797	4	plasma membrane protein complex	ABHD12,ANXA2,AP2S1,APH1B,ATP1A1,ATP1B3,ATP6V0D1,B2M,BIRC2,CASP10,CASP3,CASP8,CD4,CD40,CD74,CFLAR,CHRNB1,CLTB,CYBA,FAS,FCER1G,FLOT1,GNAI3,GNB2,GNG5,GNG5P2,GRB2,HLA-A,HLA-B,HLA-C,HLA-DMA,HLA-DPA1,HLA-DPB1,HLA-DRA,HLA-DRB1,HLA-E,HLA-F,HMGB1,ITGA4,ITGAE,ITGB1,ITGB2,ITGB7,JAK2,KCNAB2,KCNN4,KHDRBS1,MR1,PDE4B,PSENEN,RIPK1,S100A10,SDCBP,SLC3A2,SLC6A6,TGFBR2,TNK2,TRADD,TRAF3,UTRN
649	GO:0005766	4	primary lysosome	ACTR10,ANXA2,ARL8A,B4GALT1,BRI3,BST2,C3AR1,CD63,CD68,CKAP4,CMTM6,CREG1,CTSC,FABP5,FTL,GCA,GRN,HEBP2,LAMP1,LAMP2,LYZ,MAGT1,NHLRC3,NPC2,PLAC8,RAP1B,RNASET2,SDCBP,SNAP23,SNAP29,STOM,STX3,STX7,TMEM30A
650	GO:0046983	4	protein dimerization activity	APPL1,B2M,BST2,DCK,DRAP1,FBXO7,FCER1G,GBP1,GBP2,GBP3,GBP4,GBP5,GBP7,GCA,GCH1,GIMAP7,GLIPR2,HES4,HIST1H2AC,HIST1H2BD,HSP90AA1,HSP90AB1,HSPB1,MAX,MCL1,MEF2A,MICU1,MMAA,MXD1,PLEK,PML,PSMF1,RIPK2,RRAGC,S100A11,SCARB2,SDCBP,SH3GLB1,SMCHD1,SNX2,SNX6,SP100,SPPL2A,STAT1,STOM,TAP1,TRIM14,TRIM22,TRIM38,TRIM5,TXN,TYMP,TYROBP,WARS
651	GO:0042803	4	protein homodimerization activity	APPL1,B2M,BST2,CACYBP,CALCOCO2,CCL5,CEBPB,DCK,ENO1,FCER1G,GBP1,GBP2,GBP3,GBP4,GBP5,GBP7,GCA,GCH1,GGCT,GIMAP7,GLIPR2,HM13,HSP90AA1,HSP90AB1,HSPB1,MAP3K13,MCL1,MMAA,MTHFD1L,NPM1,NRBP1,NUDT5,PAPSS1,PARK7,PDCD6,PLEK,PML,PRPS2,PSAP,PSMF1,RBM11,RIPK2,S100A11,S100A6,SCARB2,SH3GLB1,SMCHD1,SNX2,SNX6,SP100,SPPL2A,SRM,SSBP1,STAT1,STOM,TAP1,TIMM10,TKT,TPI1,TRIM14,TRIM21,TRIM22,TRIM38,TRIM5,TXN,TYMP,TYROBP,WARS,XBP1,YARS2
652	GO:0032970	4	regulation of actin filament-based process	ABL2,ABRACL,ACTA2,ACTG1,AKAP13,ARF1,ARHGDIB,ARPC1B,ARPC3,ARPC5,BIN1,BRK1,BST2,C9orf72,CAPG,CAPZA1,CAPZA2,CAPZB,CCR7,CD2AP,CD47,CDC42EP3,CNN2,CORO1A,CORO1B,COTL1,CRK,DSTN,EVL,FAM49B,FLNA,GMFB,GMFG,GRB2,HAX1,HCLS1,HRAS,IQGAP2,MDK,NCK1,NCKAP1L,PDE4B,PFN1,PLEK,PTGER4,RDX,RGCC,RHOC,RHOG,RICTOR,S100A10,SRI,SSH2,TGFB1,TMOD3,TMSB10,TWF2,VASP,WAS,WASF2,WASL
653	GO:0090066	4	regulation of anatomical structure size	ACTA2,AKT1S1,ARPC1B,ARPC3,ARPC5,ATP2B1,BIN1,BMPR2,BRK1,CAPG,CAPZA1,CAPZA2,CAPZB,CCR7,CD38,CDC42EP3,CORO1A,COTL1,DSTN,EIF4G2,EVL,EZR,FAM49B,GCH1,GCLM,GOLGA4,GPX1,GRB2,HAX1,HCLS1,HP1BP3,HSP90AB1,IL7R,KCNN4,LAMTOR4,MAP3K13,MSN,NCK1,NCKAP1L,PAFAH1B1,PFN1,PLEK,PPP1CA,PPP1R15A,RAB11A,RAB5A,RB1CC1,RDX,RGS2,RICTOR,RIN3,RTN4,SCPEP1,SOD1,SOD2,SPG20,SSH2,TMEM123,TMOD3,TMSB10,TRPV2,TWF2,VASP,VAV1,WAS
654	GO:0032535	4	regulation of cellular component size	AKT1S1,ARPC1B,ARPC3,ARPC5,BIN1,BMPR2,BRK1,CAPG,CAPZA1,CAPZA2,CAPZB,CCR7,CDC42EP3,CORO1A,COTL1,DSTN,EIF4G2,EVL,EZR,FAM49B,GOLGA4,GRB2,HAX1,HCLS1,HP1BP3,HSP90AB1,IL7R,KCNN4,LAMTOR4,MAP3K13,MSN,NCK1,NCKAP1L,PAFAH1B1,PFN1,PLEK,PPP1CA,PPP1R15A,RAB11A,RAB5A,RB1CC1,RDX,RICTOR,RIN3,RTN4,SPG20,SSH2,TMEM123,TMOD3,TMSB10,TRPV2,TWF2,VASP,VAV1,WAS
655	GO:0060627	4	regulation of vesicle-mediated transport	ABL2,ANKFY1,ANXA1,ANXA2,APPL1,ARF1,ATG3,B2M,CCL2,CD2AP,CD47,CD63,CHMP3,CYBA,DTNBP1,EHD4,EZR,FCER1G,FLOT1,FMR1,HLA-F,IL15,IL15RA,IL2RG,ITGB2,LAMP1,LGALS3,LGALS9,MSN,PGAP1,PLSCR1,PPP3CC,PTPRC,RAB10,RAB11A,RAB3GAP1,RAB5A,RAB7A,RAB8A,RAB8B,RAB9A,RALA,RAP1B,RDX,SAR1A,SDCBP,SMAP1,SNX3,SOD1,STX18,STXBP3,TGFB1,TNK2,WASL
656	GO:0009719	4	response to endogenous stimulus	ACTB,ANXA1,APPL1,ARPC1B,ATP1A1,BTG1,CAPN2,CASP4,CASP7,CCL2,CD38,CD68,CD9,CEBPB,CFLAR,CHMP5,CORO1B,CTSB,CTSL,CTSS,CYC1,DDIT4,DDX5,EEF1A1,FCER1G,FOS,GCLM,GNAI3,GPX1,HAPLN3,HCLS1,HIPK2,HSP90AB1,HSPA1A,HSPA5,HSPA8,IL1B,IL1RN,IL8,INSIG1,JAK2,LEPROTL1,LIMS1,LTA4H,MAX,MDK,MIA3,MYD88,NCL,P2RX4,PARK7,PDE4B,PKM,PML,PNPT1,RAB8A,RAB8B,RIPK2,RPL23,RRAGC,SDCBP,SERPINB9,SNX6,SOCS1,SORL1,SPG20,SRSF5,STAT1,STAT2,TGFB1,TIMP1,TXNIP,UBE2D3,USP15,XRN1,ZFP36,ZFP36L1
657	GO:1901698	4	response to nitrogen compound	ACTB,ANXA1,APPL1,BTG1,CAPN2,CASP4,CASP7,CD68,CD9,CEBPB,CFLAR,CHMP5,CXCR4,CYC1,DDX58,DERL1,EDEM1,FBXO6,FCER1G,FOS,GCLM,GNAI3,GPX1,HSP90AB1,HSPA5,IFIH1,IFIT1,IL1B,INSIG1,JAK2,LEPROTL1,LTA4H,LY6E,MAX,MIA3,MYD88,NFKBIA,NPM1,P2RX4,PDE4B,PELI1,PKM,PNPT1,PPP2R2A,RAB8A,RAB8B,RIPK2,RPL23,RRAGC,SGTB,SLC3A2,SNX6,SOCS1,SORL1,SRSF5,SRSF9,STAT1,STAT2,TAF9,TGFB1,TIMP1,TXN,UQCRC1,XRN1,ZFP36L1
658	GO:0009611	4	response to wounding	ABHD2,ACTA2,ACTB,ACTG1,AIF1,ANXA1,ANXA5,ARL8B,B4GALT1,C1GALT1C1,CASP3,CD40,CD44,CD9,CFLAR,CHMP3,CHMP5,CLIC1,CNN2,CORO1B,CRK,CXCR4,DTNBP1,FCER1G,FERMT3,FLNA,GPX1,GRN,HBB,HIF1A,HPS5,HPS6,HPSE,HRAS,HSPB1,ID3,ILK,ITGB1,JAK2,MAX,MDK,MIA3,MYL12A,NACA,NFE2L2,P2RX4,PABPC4,PDCD10,PHB2,PLAUR,PLEK,PLSCR1,RHOC,S100A8,SOD1,SOD2,SRSF6,STK24,STXBP3,TGFB1,TGFBR2,TIMP1,TNFAIP3,TSPO,TYROBP,VAV1,VKORC1,WAS,ZFP36,ZFP36L1
659	GO:0030141	4	secretory granule	A1BG,ABHD2,ACAA1,ACTN1,ACTR10,ALDOA,ANXA2,APLP2,ARL8A,ARMC8,ARPC5,ASAH1,ATP6AP2,ATP6V0A2,ATP6V1D,B2M,B4GALT1,BIN2,BRCA2,BRI3,BSG,BST2,C3AR1,CALR,CAT,CD14,CD38,CD44,CD47,CD53,CD55,CD63,CD68,CD9,CKAP4,CMTM6,CNN2,COMMD3,COTL1,CREG1,CST3,CSTB,CTSB,CTSC,CTSD,CTSL,CTSS,CYBA,CYSTM1,DDX3X,DYNLL1,DYNLT1,EEF1A1,EEF2,ERP44,FABP5,FAM49B,FCER1G,FERMT3,FGL2,FTH1,FTL,FUCA1,GCA,GLIPR1,GMFG,GNAI3,GRN,GSDMD,HBB,HEBP2,HLA-B,HLA-C,HMGB1,HPSE,HSP90AA1,HSP90AB1,HSPA1A,HSPA8,HSPD1,IL1B,IL4I1,ILF2,IQGAP2,ITGB2,KCNAB2,KPNB1,LAMP1,LAMP2,LAMP3,LAMTOR1,LGALS3,LGALS3BP,LTA4H,LYZ,MAGT1,MAPK1,MNDA,MVP,NCKAP1L,NHLRC3,NPC2,NRAS,PA2G4,PHACTR2,PKM,PLAC8,PLAUR,PNP,PRDX4,PSMA5,PSMD14,PTPRC,QSOX1,RAB10,RAB18,RAB31,RAB4A,RAB7A,RACGAP1,RAP1B,RCBTB2,RHOG,RNASET2,S100A11,S100A8,S100A9,SDCBP,SELL,SERPINB1,SLC2A3,SLC44A2,SNAP23,SNAP29,SNX10,SOD1,SRGN,SRI,SRP14,STOM,STX3,STX7,STXBP3,TBC1D10C,TEX264,TGFB1,TIMP1,TMBIM1,TMEM30A,TMEM63A,TMSB4X,TNFRSF1B,TUBB,TYROBP,VAMP8,VDAC2,XRCC5,XRCC6,YPEL5
660	GO:0034774	4	secretory granule lumen	B2M,COTL1,CREG1,CSTB,CTSC,CTSD,DYNLT1,EEF1A1,EEF2,FERMT3,GCA,GSDMD,HEBP2,HPSE,HSP90AA1,HSP90AB1,HSPA8,KPNB1,LGALS3BP,LYZ,MVP,NHLRC3,NPC2,PKM,PLAC8,PSMA5,QSOX1,RNASET2,S100A11,S100A8,S100A9,SDCBP,SERPINB1,TIMP1,TMSB4X,XRCC5
661	GO:0030667	4	secretory granule membrane	APLP2,ARL8A,ATP6V1D,B4GALT1,BRI3,BSG,BST2,C3AR1,CD14,CD38,CD44,CD47,CD53,CD55,CD63,CD68,CD9,CKAP4,CMTM6,CYBA,CYSTM1,DYNLL1,FABP5,FCER1G,GLIPR1,HLA-B,HLA-C,IQGAP2,ITGB2,KCNAB2,LAMP1,LAMP2,LAMP3,LAMTOR1,LGALS3,MAGT1,NCKAP1L,NRAS,PHACTR2,PLAUR,PTPRC,RAB10,RAB18,RAB7A,RAP1B,RHOG,SELL,SLC2A3,SLC44A2,SNAP23,SNAP29,SRI,STOM,STX3,TMBIM1,TMEM30A,TMEM63A,TYROBP,VAMP8
662	GO:0099503	4	secretory vesicle	A1BG,ABHD2,ACAA1,ACTN1,ACTR10,ALDOA,ANXA2,APLP2,ARL8A,ARMC8,ARPC5,ASAH1,ATP2B1,ATP6AP2,ATP6V0A2,ATP6V0D1,ATP6V1D,B2M,B4GALT1,BIN1,BIN2,BRCA2,BRI3,BSG,BST2,C3AR1,CALR,CAT,CD14,CD38,CD44,CD47,CD53,CD55,CD63,CD68,CD9,CKAP4,CLTB,CMTM6,CNN2,COMMD3,COPS4,COTL1,CREG1,CST3,CSTB,CTSB,CTSC,CTSD,CTSL,CTSS,CYBA,CYSTM1,DDX3X,DTNBP1,DYNLL1,DYNLT1,EEF1A1,EEF2,ERP44,FABP5,FAM49B,FCER1G,FERMT3,FGL2,FTH1,FTL,FUCA1,GCA,GLIPR1,GMFG,GNAI3,GRN,GSDMD,HBB,HEBP2,HLA-B,HLA-C,HMGB1,HPSE,HSP90AA1,HSP90AB1,HSPA1A,HSPA8,HSPD1,IL1B,IL4I1,ILF2,IQGAP2,ITGB2,KCNAB2,KPNB1,LAMP1,LAMP2,LAMP3,LAMTOR1,LGALS3,LGALS3BP,LTA4H,LYZ,MAGT1,MAPK1,MNDA,MVP,NCKAP1L,NHLRC3,NPC2,NRAS,PA2G4,PDE4B,PHACTR2,PKM,PLAC8,PLAUR,PNP,PRDX4,PSMA5,PSMD14,PTPRC,QSOX1,RAB10,RAB18,RAB31,RAB35,RAB4A,RAB5A,RAB7A,RAB8A,RAB8B,RABAC1,RACGAP1,RAP1B,RCBTB2,RHOG,RNASET2,S100A11,S100A8,S100A9,SDCBP,SELL,SEPT6,SERPINB1,SLC17A5,SLC2A3,SLC44A2,SNAP23,SNAP29,SNX10,SOD1,SRGN,SRI,SRP14,STOM,STX11,STX12,STX3,STX6,STX7,STXBP3,TBC1D10C,TEX264,TGFB1,TIMP1,TMBIM1,TMED9,TMEM230,TMEM30A,TMEM63A,TMSB4X,TNFRSF1B,TUBB,TYROBP,VAMP8,VDAC2,XRCC5,XRCC6,YPEL5
663	GO:0038023	4	signaling receptor activity	ANTXR2,ANXA2R,BMPR2,C3AR1,CCR7,CCRL2,CD4,CD40,CD47,CD48,CD69,CD74,CHRNB1,CLEC2D,DERL1,FAS,FCER1G,HLA-DPA1,HLA-DRA,HLA-DRB1,IGSF6,IL10RA,IL15RA,IL2RG,IL7R,ITGA4,ITGB2,ITGB7,LAG3,LPAR6,MR1,OGFR,P2RX4,PAQR8,PTGER4,PTPRA,PTPRC,PTPRE,RRBP1,SCARB2,SPN,STAT3,TMEM123,TMEM63A,TNFRSF14,TNFRSF1A,TPRA1,TRAM1,TRIM5,TSPO
664	HP:0001744	4	Splenomegaly	ADA,ADAR,ASAH1,ATP6V1B2,B2M,B4GALT1,BPGM,BRCA2,C17orf62,CA2,CASP10,CASP8,COMT,CYBA,DCLRE1C,FAS,GIMAP5,GNB2,HBB,HLA-B,HLA-DRB1,IFIH1,IL1RN,IL2RG,IL7R,JAK1,JAK2,LIPA,LPIN2,LYZ,MAGT1,MICU1,MYD88,NPC2,NRAS,PRF1,PSMB8,PSMB9,PSMG2,PTPRC,RIPK1,SAMD9L,SAMHD1,SCARB2,SLC17A5,SNX10,SOCS1,SP110,STAT1,STAT3,STX11,TGFB1,TINF2,TNFRSF1A,TTC37
665	HP:0012690	4	T2 hypointense thalamus	CLN8,FTL
666	GO:0070820	4	tertiary granule	ALDOA,ARL8A,ARMC8,ASAH1,B2M,CD47,CD53,CD55,CNN2,CST3,CSTB,CTSD,CTSS,CYBA,CYSTM1,DYNLL1,FCER1G,FTH1,GSDMD,HBB,ILF2,ITGB2,KCNAB2,LAMP1,LAMP2,LAMTOR1,LGALS3,LTA4H,LYZ,NCKAP1L,NRAS,QSOX1,SLC2A3,SNAP23,STOM,STX7,STXBP3,TMEM63A,VAMP8,YPEL5
667	GO:0006810	4	transport	ABL2,ACTB,ACTG1,ACTR10,ADA,ADAR,AIF1,ALKBH5,ANKFY1,ANP32B,ANTXR2,ANXA1,ANXA2,AP1S2,AP2S1,AP3S1,AP5Z1,APOL1,APOL2,APOL3,APOL6,APPL1,ARF1,ARHGAP25,ARHGAP27,ARL3,ARL5B,ARL6IP1,ARL6IP5,ARL8A,ARL8B,ARMCX3,ARPP19,ARRB2,ARRDC2,ATG3,ATOX1,ATP13A1,ATP1A1,ATP1B3,ATP2B1,ATP5G1,ATP6V0A2,ATP6V0B,ATP6V0D1,ATP6V0E1,ATP6V1B2,ATP6V1C1,ATP6V1D,ATP6V1F,ATP6V1G1,ATP6V1H,ATXN1,AUP1,AZIN1,B2M,BAD,BAK1,BBS7,BID,BIN1,BIN2,BLOC1S1,BLOC1S2,BLZF1,BNIP3L,BSG,BTF3,C4orf3,C9orf72,CA2,CALR,CCL2,CCL3,CCL4,CCL5,CCL8,CCR7,CCT5,CD14,CD2AP,CD38,CD4,CD47,CD63,CD74,CD9,CEBPB,CETN2,CHMP3,CHMP5,CHRNB1,CIB1,CKLF,CLIC1,CLN8,CLTB,CMTM6,CNIH4,CNN2,CNP,CORO1A,COX17,COX4I1,COX5A,COX6A1,COX7A2L,COX8A,CREB3,CREBL2,CREBRF,CTSL,CTSS,CXCL10,CXCL11,CXCR4,CYB5R4,CYBA,CYC1,CYTH1,DDX39A,DENND1B,DERL1,DESI1,DHX9,DNAJA1,DNAJC1,DNAJC15,DPH3,DTNBP1,DTX3L,DYNLT1,EDEM1,EHD1,EHD4,EIF5A,ELMO2,ENY2,ERP29,EXOC1,EXOC6,EZR,FABP5,FBXO22,FBXO7,FCER1G,FCGRT,FKBP15,FLNA,FLOT1,FMR1,FNBP1,FTH1,FTL,FYTTD1,GGA1,GGA2,GLRX,GLTP,GLUL,GNAI3,GOLGA4,GPR155,GRB2,GRN,GSTO1,GZMB,HAX1,HBB,HCLS1,HEBP2,HIF1A,HLA-DRB1,HLA-F,HM13,HMGB1,HNRNPA1,HNRNPA2B1,HPSE,HRAS,HSBP1,HSP90AA1,HSP90AB1,HSPA1A,HSPA8,HSPB1,HSPD1,IFI27,IFIT1,IFT88,IL10RA,IL15,IL15RA,IL1B,IL1RN,IL2RG,IL8,INSIG1,IPO7,ISCU,ITGA4,ITGB1,ITGB2,JAK2,JPX,KCNAB2,KCNN4,KDELR2,KHDRBS1,KIAA1109,KPNB1,LAMP1,LAMP2,LAMTOR1,LAPTM5,LEPROTL1,LGALS3,LGALS3BP,LGALS9,LRP10,LY6E,MAGT1,MAP1S,MAPK1,MCL1,MCOLN1,MEF2A,MIA3,MICU1,MIDN,MLLT6,MRPL18,MSN,MVP,MX2,MYD88,MYO1F,MYO1G,NACA,NAGPA,NAPA,NASP,NCKAP1L,NDFIP1,NDUFA13,NDUFA4,NDUFA9,NDUFB1,NECAP2,NFE2L2,NFKBIA,NMB,NMD3,NPC2,NPM1,NRBP1,NUMB,NUP214,NUP50,NUP62,NUTF2,OAS2,OAZ1,OAZ2,OPTN,OSBPL9,P2RX4,PAFAH1B1,PARK7,PARP11,PDCD10,PDCD6,PDE4B,PDLIM7,PEF1,PGAP1,PHB2,PIM3,PINK1,PKIG,PLEK,PLEKHF2,PLIN2,PLK3,PLP2,PLSCR1,PMAIP1,PML,PNPT1,POM121C,PPIF,PPP3CC,PRAF2,PRF1,PSMA3,PSMA4,PSMA5,PSMA6,PSMB10,PSMB3,PSMB6,PSMB8,PSMB9,PSTPIP1,PTPRC,PXK,RAB10,RAB11A,RAB11FIP1,RAB18,RAB1A,RAB34,RAB35,RAB3GAP1,RAB4A,RAB5A,RAB7A,RAB8A,RAB8B,RAB9A,RABGAP1L,RABIF,RACGAP1,RALA,RALB,RANBP1,RAP1B,RBM8A,RDX,RGCC,RGS2,RHBDF2,RHOG,RILPL2,RIN3,RIPK1,RPAIN,RPL23,RPS15,RRBP1,RSAD2,RTP4,S100A10,S100A6,S100A8,SAMD9,SAR1A,SCARB2,SDCBP,SEC31A,SEC61A1,SEC62,SEC63,SERP1,SFT2D1,SGK1,SGTB,SH3GLB1,SH3KBP1,SIVA1,SLC11A2,SLC16A3,SLC17A5,SLC18B1,SLC1A5,SLC25A11,SLC25A24,SLC25A28,SLC25A3,SLC25A33,SLC25A39,SLC25A5,SLC25A6,SLC2A3,SLC31A1,SLC31A2,SLC37A1,SLC38A5,SLC38A6,SLC3A2,SLC44A1,SLC44A2,SLC6A6,SMAP1,SMDT1,SNAP23,SNAP29,SNF8,SNX1,SNX10,SNX16,SNX2,SNX20,SNX3,SNX6,SOD1,SORL1,SP100,SPCS1,SPNS1,SQSTM1,SRI,SRP14,SRP54,SRP9,SRSF7,SSB,SSNA1,SSR2,SSR3,STAT3,STAT5A,STOM,STX11,STX12,STX17,STX18,STX3,STX6,STX7,STXBP3,SUN2,TAP1,TAPBP,TBC1D17,TFG,TGFB1,TGFBR2,THOC1,THOC5,THOC6,TIMM13,TMBIM6,TMED3,TMED4,TMED9,TMEM14C,TMEM167A,TMEM230,TMEM30A,TMEM50A,TMEM63A,TNFRSF1A,TNK2,TOMM22,TOMM40,TOMM7,TPT1,TRAM1,TRAPPC2L,TRIP4,TRPC4AP,TRPV2,TSPO,TTC39B,TUBA1A,TUBA1B,TUBB,TXN,TXNIP,TYROBP,UBB,UBE2D3,UBE2J2,UBE3A,UNC93B1,UQCRC1,UQCRFS1,UQCRH,UTRN,UVRAG,VAMP5,VAMP8,VAV1,VDAC2,VPS26A,VPS29,WAS,WASF2,WASL,XPO1,YBX1,YIF1A,YWHAB,YWHAQ,ZFAND2A,ZFAND6,ZFP36,ZFP36L1
668	KEGG:05152	4	Tuberculosis	ATP6V0A2,ATP6V0B,ATP6V0D1,ATP6V1H,BAD,BID,CASP10,CASP3,CASP8,CD14,CD74,CEBPB,CORO1A,CTSD,CTSS,FCER1G,HLA-DMA,HLA-DPA1,HLA-DPB1,HLA-DRA,HLA-DRB1,HSPD1,IFNGR1,IL10RA,IL1B,ITGB2,JAK1,JAK2,LAMP2,LSP1,MAPK1,MAPK13,MYD88,PPP3CC,RAB5A,RAB7A,RELA,RFXANK,RIPK2,STAT1,TGFB1,TNFRSF1A,TRADD
669	GO:0005775	4	vacuolar lumen	ACTR10,ANXA2,ASAH1,CD74,CREG1,CTSB,CTSC,CTSD,CTSL,CTSS,FABP5,FTL,GCA,GRN,HEBP2,HPSE,HSP90AA1,HSPA8,LAMP2,LIPA,LYZ,NAAA,NHLRC3,NPC2,PLAC8,PLD3,RNASET2,SCARB2,SDCBP
